"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1997","1997","GBP","Pound Sterling","0","Units",,,0.741953,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1998","1998","GBP","Pound Sterling","0","Units",,,0.759418,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1999","1999","GBP","Pound Sterling","0","Units",,,0.757593,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2000","2000","GBP","Pound Sterling","0","Units",,,0.706927,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2001","2001","GBP","Pound Sterling","0","Units",,,0.690653,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1970","1970","NZD","New Zealand Dollar","0","Units",,,0.494452,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1971","1971","NZD","New Zealand Dollar","0","Units",,,0.537592,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1972","1972","NZD","New Zealand Dollar","0","Units",,,0.549537,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1973","1973","NZD","New Zealand Dollar","0","Units",,,0.556781,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1974","1974","NZD","New Zealand Dollar","0","Units",,,0.557151,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1975","1975","NZD","New Zealand Dollar","0","Units",,,0.591658,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1976","1976","NZD","New Zealand Dollar","0","Units",,,0.662939,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1977","1977","NZD","New Zealand Dollar","0","Units",,,0.719837,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1978","1978","NZD","New Zealand Dollar","0","Units",,,0.754957,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1979","1979","NZD","New Zealand Dollar","0","Units",,,0.811099,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1980","1980","NZD","New Zealand Dollar","0","Units",,,0.874245,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1981","1981","NZD","New Zealand Dollar","0","Units",,,0.92835,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1982","1982","NZD","New Zealand Dollar","0","Units",,,1.009879,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1983","1983","NZD","New Zealand Dollar","0","Units",,,1.018691,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1984","1984","NZD","New Zealand Dollar","0","Units",,,1.065803,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1985","1985","NZD","New Zealand Dollar","0","Units",,,1.195852,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1986","1986","NZD","New Zealand Dollar","0","Units",,,1.328348,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1987","1987","NZD","New Zealand Dollar","0","Units",,,1.426773,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1988","1988","NZD","New Zealand Dollar","0","Units",,,1.457291,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1989","1989","NZD","New Zealand Dollar","0","Units",,,1.461271,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1990","1990","NZD","New Zealand Dollar","0","Units",,,1.465691,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1991","1991","NZD","New Zealand Dollar","0","Units",,,1.444909,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1992","1992","NZD","New Zealand Dollar","0","Units",,,1.429873,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1993","1993","NZD","New Zealand Dollar","0","Units",,,1.401775,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1994","1994","NZD","New Zealand Dollar","0","Units",,,1.393921,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1995","1995","NZD","New Zealand Dollar","0","Units",,,1.394473,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1996","1996","NZD","New Zealand Dollar","0","Units",,,1.392481,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1997","1997","NZD","New Zealand Dollar","0","Units",,,1.387085,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1998","1998","NZD","New Zealand Dollar","0","Units",,,1.404546,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1999","1999","NZD","New Zealand Dollar","0","Units",,,1.395137,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2000","2000","NZD","New Zealand Dollar","0","Units",,,1.39832,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2001","2001","NZD","New Zealand Dollar","0","Units",,,1.396127,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1970","1970","ISK","Iceland Krona","0","Units",,,0.881,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1971","1971","ISK","Iceland Krona","0","Units",,,0.8742,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1972","1972","ISK","Iceland Krona","0","Units",,,0.979,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1973","1973","ISK","Iceland Krona","0","Units",,,0.84,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1974","1974","ISK","Iceland Krona","0","Units",,,1.185,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1975","1975","ISK","Iceland Krona","0","Units",,,1.708,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1976","1976","ISK","Iceland Krona","0","Units",,,1.897,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1977","1977","ISK","Iceland Krona","0","Units",,,2.131,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1978","1978","ISK","Iceland Krona","0","Units",,,3.181,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1979","1979","ISK","Iceland Krona","0","Units",,,3.949,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1980","1980","ISK","Iceland Krona","0","Units",,,6.239,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1981","1981","ISK","Iceland Krona","0","Units",,,8.173,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1982","1982","ISK","Iceland Krona","0","Units",,,16.625,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1983","1983","ISK","Iceland Krona","0","Units",,,28.67,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1984","1984","ISK","Iceland Krona","0","Units",,,40.545,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1985","1985","ISK","Iceland Krona","0","Units",,,42.06,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1986","1986","ISK","Iceland Krona","0","Units",,,40.24,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1987","1987","ISK","Iceland Krona","0","Units",,,35.66,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1988","1988","ISK","Iceland Krona","0","Units",,,46.22,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1989","1989","ISK","Iceland Krona","0","Units",,,61.17,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1990","1990","ISK","Iceland Krona","0","Units",,,55.39,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1991","1991","ISK","Iceland Krona","0","Units",,,55.62,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","ISK","Iceland Krona","0","Units",,,63.92,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","ISK","Iceland Krona","0","Units",,,72.73,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","ISK","Iceland Krona","0","Units",,,68.3,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","ISK","Iceland Krona","0","Units",,,65.23,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","ISK","Iceland Krona","0","Units",,,66.89,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","ISK","Iceland Krona","0","Units",,,72.18,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","ISK","Iceland Krona","0","Units",,,69.32,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","ISK","Iceland Krona","0","Units",,,72.55,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","ISK","Iceland Krona","0","Units",,,84.7,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","ISK","Iceland Krona","0","Units",,,102.95,,
"AUS","Australia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1970","1970","AUD","Australian Dollar","0","Units",,,0.721113,,
"AUS","Australia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1971","1971","AUD","Australian Dollar","0","Units",,,0.741315,,
"AUS","Australia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1972","1972","AUD","Australian Dollar","0","Units",,,0.761839,,
"AUS","Australia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1973","1973","AUD","Australian Dollar","0","Units",,,0.785563,,
"AUS","Australia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1974","1974","AUD","Australian Dollar","0","Units",,,0.821553,,
"AUS","Australia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1975","1975","AUD","Australian Dollar","0","Units",,,0.886885,,
